id,type,geometry,highway,lanes,tunnel,bridge,roundabout,oneway,length,maxspeed,u,v,s_lon,s_lat,e_lon,e_lat,m_lon,m_lat,coordinates
4046,LineString,"LINESTRING (104.104098 30.6562906, 104.1034026 30.6566178)",5.0,0,0,0,0,0,75.818,0,5529818016,5529817995,104.104098,30.6562906,104.1034026,30.656617800000003,104.1037503,30.6564542,"[[104.104098, 30.6562906], [104.1034026, 30.6566178]]"
4047,LineString,"LINESTRING (104.104098 30.6562906, 104.103727 30.6556697)",,0,0,0,0,0,77.628,0,5529818016,5529818015,104.104098,30.6562906,104.103727,30.6556697,104.1039125,30.65598015,"[[104.104098, 30.6562906], [104.103727, 30.6556697]]"
4048,LineString,"LINESTRING (104.1038049 30.6556332, 104.103727 30.6556697)",5.0,0,0,0,0,0,8.485,0,5529818017,5529818015,104.1038049,30.6556332,104.103727,30.6556697,104.10376595,30.65565145,"[[104.1038049, 30.6556332], [104.103727, 30.6556697]]"
4049,LineString,"LINESTRING (104.1038049 30.6556332, 104.1044342 30.6553388)",5.0,0,0,0,0,0,68.521,0,5529818017,5529818122,104.1038049,30.6556332,104.1044342,30.655338800000003,104.10411955,30.655486,"[[104.1038049, 30.6556332], [104.1044342, 30.6553388]]"
4050,LineString,"LINESTRING (104.1049087 30.6559091, 104.1058906 30.6554472)",5.0,0,0,0,0,0,107.05,0,5529818019,5529818004,104.1049087,30.6559091,104.1058906,30.6554472,104.10539965,30.65567815,"[[104.1049087, 30.6559091], [104.1058906, 30.6554472]]"
4051,LineString,"LINESTRING (104.1049087 30.6559091, 104.104098 30.6562906)",,0,0,0,0,0,88.39200000000001,0,5529818019,5529818016,104.1049087,30.6559091,104.104098,30.6562906,104.10450335,30.65609985,"[[104.1049087, 30.6559091], [104.104098, 30.6562906]]"
4052,LineString,"LINESTRING (104.1049087 30.6559091, 104.1047786 30.6556858, 104.1046679 30.6557165, 104.1044342 30.6553388)",5.0,0,0,0,0,0,86.477,0,5529818019,5529818122,104.1049087,30.6559091,104.1044342,30.655338800000003,104.10469735,30.65566255,"[[104.1049087, 30.6559091], [104.1047786, 30.6556858], [104.1046679, 30.6557165], [104.1044342, 30.6553388]]"
4053,LineString,"LINESTRING (104.1044342 30.6553388, 104.1038049 30.6556332)",,0,0,0,0,0,68.521,0,5529818122,5529818017,104.1044342,30.655338800000003,104.1038049,30.6556332,104.10411955,30.655486,"[[104.1044342, 30.6553388], [104.1038049, 30.6556332]]"
4054,LineString,"LINESTRING (104.1044342 30.6553388, 104.1046679 30.6557165, 104.1047786 30.6556858, 104.1049087 30.6559091)",5.0,0,0,0,0,0,86.477,0,5529818122,5529818019,104.1044342,30.655338800000003,104.1049087,30.6559091,104.10469735,30.65566255,"[[104.1044342, 30.6553388], [104.1046679, 30.6557165], [104.1047786, 30.6556858], [104.1049087, 30.6559091]]"
4055,LineString,"LINESTRING (104.1082668 30.6556556, 104.1082284 30.6575421)",,0,0,0,0,0,209.802,0,5529818218,5529818221,104.1082668,30.655655600000003,104.10822840000002,30.657542100000004,104.10824759999998,30.65659885,"[[104.1082668, 30.6556556], [104.1082284, 30.6575421]]"
4056,LineString,"LINESTRING (104.1082668 30.6556556, 104.1092187 30.6556514)",5.0,0,0,0,0,0,91.055,0,5529818218,5529818219,104.1082668,30.655655600000003,104.1092187,30.6556514,104.10874275,30.6556535,"[[104.1082668, 30.6556556], [104.1092187, 30.6556514]]"
4057,LineString,"LINESTRING (104.1092187 30.6556514, 104.1082668 30.6556556)",5.0,0,0,0,0,0,91.055,0,5529818219,5529818218,104.1092187,30.6556514,104.1082668,30.655655600000003,104.10874275,30.6556535,"[[104.1092187, 30.6556514], [104.1082668, 30.6556556]]"
4058,LineString,"LINESTRING (104.1092187 30.6556514, 104.1092306 30.6565128)",5.0,0,0,0,0,0,95.79,0,5529818219,5529818220,104.1092187,30.6556514,104.1092306,30.6565128,104.10922465,30.6560821,"[[104.1092187, 30.6556514], [104.1092306, 30.6565128]]"
4059,LineString,"LINESTRING (104.1092306 30.6565128, 104.1092187 30.6556514)",,0,0,0,0,0,95.79,0,5529818220,5529818219,104.1092306,30.6565128,104.1092187,30.6556514,104.10922465,30.6560821,"[[104.1092306, 30.6565128], [104.1092187, 30.6556514]]"
4060,LineString,"LINESTRING (104.1082284 30.6575421, 104.1082668 30.6556556)",4.0,0,0,0,0,0,209.802,0,5529818221,5529818218,104.10822840000002,30.657542100000004,104.1082668,30.655655600000003,104.10824759999998,30.65659885,"[[104.1082284, 30.6575421], [104.1082668, 30.6556556]]"
4061,LineString,"LINESTRING (104.1082284 30.6575421, 104.108229 30.6579804)",4.0,0,0,0,0,0,48.737,0,5529818221,5529818233,104.10822840000002,30.657542100000004,104.108229,30.6579804,104.1082287,30.65776125,"[[104.1082284, 30.6575421], [104.108229, 30.6579804]]"
4062,LineString,"LINESTRING (104.1082284 30.6575421, 104.1089564 30.6575353, 104.1089564 30.6581102)",5.0,0,0,0,0,0,133.566,0,5529818221,5529818223,104.10822840000002,30.657542100000004,104.1089564,30.658110200000003,104.10871373333332,30.6577292,"[[104.1082284, 30.6575421], [104.1089564, 30.6575353], [104.1089564, 30.6581102]]"
4063,LineString,"LINESTRING (104.1089564 30.6581102, 104.1089564 30.6575353, 104.1082284 30.6575421)",5.0,0,0,0,0,0,133.566,0,5529818223,5529818221,104.1089564,30.658110200000003,104.10822840000002,30.657542100000004,104.10871373333332,30.6577292,"[[104.1089564, 30.6581102], [104.1089564, 30.6575353], [104.1082284, 30.6575421]]"
4064,LineString,"LINESTRING (104.106972 30.6595954, 104.1063758 30.6596207)",4.0,0,0,0,0,0,57.097,0,5529818224,5529709444,104.106972,30.6595954,104.1063758,30.6596207,104.1066739,30.659608050000006,"[[104.106972, 30.6595954], [104.1063758, 30.6596207]]"
4065,LineString,"LINESTRING (104.106972 30.6595954, 104.1082411 30.659591)",4.0,0,0,0,0,0,121.392,0,5529818224,1159138261,104.106972,30.6595954,104.1082411,30.659591,104.10760655,30.6595932,"[[104.106972, 30.6595954], [104.1082411, 30.659591]]"
4066,LineString,"LINESTRING (104.106972 30.6595954, 104.1070227 30.6592633, 104.1073299 30.658912)",5.0,0,0,0,0,0,86.126,0,5529818224,5529818229,104.106972,30.6595954,104.1073299,30.658912,104.1071082,30.65925690000001,"[[104.106972, 30.6595954], [104.1070227, 30.6592633], [104.1073299, 30.658912]]"
4067,LineString,"LINESTRING (104.1071241 30.6556538, 104.1049397 30.6566686)",2.0,3,0,0,0,1,237.471,0,5529818228,2847752856,104.1071241,30.6556538,104.1049397,30.6566686,104.1060319,30.6561612,"[[104.1071241, 30.6556538], [104.1049397, 30.6566686]]"
4068,LineString,"LINESTRING (104.1071241 30.6556538, 104.1073746 30.6560553, 104.1073642 30.6579317)",5.0,0,0,0,0,0,259.318,0,5529818228,5529818232,104.1071241,30.6556538,104.1073642,30.6579317,104.10728763333331,30.65654693333333,"[[104.1071241, 30.6556538], [104.1073746, 30.6560553], [104.1073642, 30.6579317]]"
4069,LineString,"LINESTRING (104.1073299 30.658912, 104.1073589 30.6588789, 104.1073642 30.6579317)",5.0,0,0,0,0,0,109.934,0,5529818229,5529818232,104.1073299,30.658912,104.1073642,30.6579317,104.107351,30.658574200000004,"[[104.1073299, 30.658912], [104.1073589, 30.6588789], [104.1073642, 30.6579317]]"
4070,LineString,"LINESTRING (104.1073299 30.658912, 104.1070227 30.6592633, 104.106972 30.6595954)",5.0,0,0,0,0,0,86.126,0,5529818229,5529818224,104.1073299,30.658912,104.106972,30.6595954,104.10710819999998,30.65925690000001,"[[104.1073299, 30.658912], [104.1070227, 30.6592633], [104.106972, 30.6595954]]"
4071,LineString,"LINESTRING (104.1073299 30.658912, 104.1078804 30.658909, 104.107886 30.6579365)",5.0,0,0,0,0,0,160.797,0,5529818229,5529818231,104.1073299,30.658912,104.107886,30.6579365,104.10769876666666,30.65858583333333,"[[104.1073299, 30.658912], [104.1078804, 30.658909], [104.107886, 30.6579365]]"
4072,LineString,"LINESTRING (104.107886 30.6579365, 104.108229 30.6579804)",5.0,0,0,0,0,0,33.17,0,5529818231,5529818233,104.107886,30.6579365,104.108229,30.6579804,104.1080575,30.65795845,"[[104.107886, 30.6579365], [104.108229, 30.6579804]]"
4073,LineString,"LINESTRING (104.107886 30.6579365, 104.1073642 30.6579317)",5.0,0,0,0,0,0,49.915,0,5529818231,5529818232,104.107886,30.6579365,104.1073642,30.6579317,104.1076251,30.6579341,"[[104.107886, 30.6579365], [104.1073642, 30.6579317]]"
4074,LineString,"LINESTRING (104.107886 30.6579365, 104.1078804 30.658909, 104.1073299 30.658912)",,0,0,0,0,0,160.797,0,5529818231,5529818229,104.107886,30.6579365,104.1073299,30.658912,104.10769876666666,30.65858583333333,"[[104.107886, 30.6579365], [104.1078804, 30.658909], [104.1073299, 30.658912]]"
4075,LineString,"LINESTRING (104.1073642 30.6579317, 104.107886 30.6579365)",5.0,0,0,0,0,0,49.915,0,5529818232,5529818231,104.1073642,30.6579317,104.107886,30.6579365,104.1076251,30.6579341,"[[104.1073642, 30.6579317], [104.107886, 30.6579365]]"
4076,LineString,"LINESTRING (104.1073642 30.6579317, 104.1073746 30.6560553, 104.1071241 30.6556538)",5.0,0,0,0,0,0,259.318,0,5529818232,5529818228,104.1073642,30.6579317,104.1071241,30.6556538,104.10728763333334,30.65654693333333,"[[104.1073642, 30.6579317], [104.1073746, 30.6560553], [104.1071241, 30.6556538]]"
4077,LineString,"LINESTRING (104.1073642 30.6579317, 104.1073589 30.6588789, 104.1073299 30.658912)",5.0,0,0,0,0,0,109.934,0,5529818232,5529818229,104.1073642,30.6579317,104.1073299,30.658912,104.107351,30.6585742,"[[104.1073642, 30.6579317], [104.1073589, 30.6588789], [104.1073299, 30.658912]]"
4078,LineString,"LINESTRING (104.108229 30.6579804, 104.1082284 30.6575421)",,0,0,0,0,0,48.737,0,5529818233,5529818221,104.108229,30.6579804,104.10822840000002,30.657542100000004,104.1082287,30.65776125,"[[104.108229, 30.6579804], [104.1082284, 30.6575421]]"
4079,LineString,"LINESTRING (104.108229 30.6579804, 104.1082411 30.659591)",4.0,0,0,0,0,0,179.095,0,5529818233,1159138261,104.108229,30.6579804,104.1082411,30.659591,104.10823505,30.658785700000003,"[[104.108229, 30.6579804], [104.1082411, 30.659591]]"
4080,LineString,"LINESTRING (104.108229 30.6579804, 104.107886 30.6579365)",5.0,0,0,0,0,0,33.17,0,5529818233,5529818231,104.108229,30.6579804,104.107886,30.6579365,104.1080575,30.65795845,"[[104.108229, 30.6579804], [104.107886, 30.6579365]]"
4081,LineString,"LINESTRING (104.1047604 30.6596924, 104.104701 30.6596951, 104.1035101 30.659972)",4.0,0,0,0,0,0,123.689,0,5529818234,1159141240,104.1047604,30.6596924,104.1035101,30.659972,104.10432383333334,30.6597865,"[[104.1047604, 30.6596924], [104.104701, 30.6596951], [104.1035101, 30.659972]]"
4082,LineString,"LINESTRING (104.1047604 30.6596924, 104.1057095 30.659649, 104.1057368 30.6596478)",4.0,0,0,0,0,0,93.526,0,5529818234,2847752854,104.1047604,30.6596924,104.1057368,30.6596478,104.10540223333334,30.65966306666667,"[[104.1047604, 30.6596924], [104.1057095, 30.659649], [104.1057368, 30.6596478]]"
4083,LineString,"LINESTRING (104.1047604 30.6596924, 104.1048363 30.6600769, 104.1048479 30.6606232)",5.0,0,0,0,0,0,104.123,0,5529818234,5529818235,104.1047604,30.6596924,104.1048479,30.660623200000003,104.10481486666669,30.660130833333334,"[[104.1047604, 30.6596924], [104.1048363, 30.6600769], [104.1048479, 30.6606232]]"
4084,LineString,"LINESTRING (104.1048479 30.6606232, 104.1043426 30.6606395, 104.1043382 30.6612014)",,0,0,0,0,0,110.848,0,5529818235,5529818237,104.1048479,30.660623200000003,104.1043382,30.6612014,104.10450956666666,30.66082136666667,"[[104.1048479, 30.6606232], [104.1043426, 30.6606395], [104.1043382, 30.6612014]]"
4085,LineString,"LINESTRING (104.1048479 30.6606232, 104.1048757 30.6607273, 104.1048617 30.6612094, 104.1043382 30.6612014)",5.0,0,0,0,0,0,115.582,0,5529818235,5529818237,104.1048479,30.660623200000003,104.1043382,30.6612014,104.104730875,30.660940325,"[[104.1048479, 30.6606232], [104.1048757, 30.6607273], [104.1048617, 30.6612094], [104.1043382, 30.6612014]]"
4086,LineString,"LINESTRING (104.1048479 30.6606232, 104.1056378 30.6605976, 104.1064212 30.6605723)",5.0,0,0,0,0,0,150.593,0,5529818235,5529709459,104.1048479,30.660623200000003,104.1064212,30.6605723,104.10563563333334,30.6605977,"[[104.1048479, 30.6606232], [104.1056378, 30.6605976], [104.1064212, 30.6605723]]"
4087,LineString,"LINESTRING (104.1048479 30.6606232, 104.1048363 30.6600769, 104.1047604 30.6596924)",,0,0,0,0,0,104.123,0,5529818235,5529818234,104.1048479,30.660623200000003,104.1047604,30.6596924,104.10481486666669,30.66013083333333,"[[104.1048479, 30.6606232], [104.1048363, 30.6600769], [104.1047604, 30.6596924]]"
4088,LineString,"LINESTRING (104.1043382 30.6612014, 104.1043361 30.6614631, 104.1035903 30.6614918)",5.0,0,0,0,0,0,100.507,0,5529818237,5529709462,104.1043382,30.6612014,104.1035903,30.6614918,104.1040882,30.66138543333333,"[[104.1043382, 30.6612014], [104.1043361, 30.6614631], [104.1035903, 30.6614918]]"
4089,LineString,"LINESTRING (104.1043382 30.6612014, 104.1043426 30.6606395, 104.1048479 30.6606232)",5.0,0,0,0,0,0,110.848,0,5529818237,5529818235,104.1043382,30.6612014,104.1048479,30.660623200000003,104.10450956666666,30.66082136666667,"[[104.1043382, 30.6612014], [104.1043426, 30.6606395], [104.1048479, 30.6606232]]"
4090,LineString,"LINESTRING (104.1043382 30.6612014, 104.1048617 30.6612094, 104.1048757 30.6607273, 104.1048479 30.6606232)",5.0,0,0,0,0,0,115.582,0,5529818237,5529818235,104.1043382,30.6612014,104.1048479,30.660623200000003,104.104730875,30.660940325,"[[104.1043382, 30.6612014], [104.1048617, 30.6612094], [104.1048757, 30.6607273], [104.1048479, 30.6606232]]"
4091,LineString,"LINESTRING (104.1053356 30.6641657, 104.1037342 30.6642277)",2.0,3,0,0,0,1,153.32399999999998,0,5529818242,1159139099,104.1053356,30.6641657,104.1037342,30.6642277,104.1045349,30.6641967,"[[104.1053356, 30.6641657], [104.1037342, 30.6642277]]"
4092,LineString,"LINESTRING (104.1053356 30.6641657, 104.105391 30.6647005, 104.1059256 30.6658187)",5.0,0,0,0,0,0,194.145,0,5529818242,5529818244,104.1053356,30.6641657,104.1059256,30.6658187,104.10555073333336,30.664894966666665,"[[104.1053356, 30.6641657], [104.105391, 30.6647005], [104.1059256, 30.6658187]]"
4093,LineString,"LINESTRING (104.1059256 30.6658187, 104.105391 30.6647005, 104.1053356 30.6641657)",5.0,0,0,0,0,0,194.145,0,5529818244,5529818242,104.1059256,30.6658187,104.1053356,30.6641657,104.10555073333336,30.664894966666665,"[[104.1059256, 30.6658187], [104.105391, 30.6647005], [104.1053356, 30.6641657]]"
4094,LineString,"LINESTRING (104.101802 30.6670393, 104.1021763 30.6661941)",5.0,0,0,0,0,0,100.57,0,5529818245,5529818246,104.101802,30.6670393,104.1021763,30.6661941,104.10198915,30.6666167,"[[104.101802, 30.6670393], [104.1021763, 30.6661941]]"
4095,LineString,"LINESTRING (104.101802 30.6670393, 104.1026771 30.6672967)",3.0,0,0,0,0,0,88.456,0,5529818245,1159143637,104.101802,30.6670393,104.1026771,30.6672967,104.10223955,30.667168,"[[104.101802, 30.6670393], [104.1026771, 30.6672967]]"
4096,LineString,"LINESTRING (104.101802 30.6670393, 104.1003236 30.6665862)",3.0,0,0,0,0,0,150.108,0,5529818245,5529818253,104.101802,30.6670393,104.1003236,30.6665862,104.1010628,30.66681275,"[[104.101802, 30.6670393], [104.1003236, 30.6665862]]"
4097,LineString,"LINESTRING (104.1021763 30.6661941, 104.101802 30.6670393)",5.0,0,0,0,0,0,100.57,0,5529818246,5529818245,104.1021763,30.6661941,104.101802,30.6670393,104.10198915,30.6666167,"[[104.1021763, 30.6661941], [104.101802, 30.6670393]]"
4098,LineString,"LINESTRING (104.1021763 30.6661941, 104.1004776 30.6661965)",5.0,0,0,0,0,0,162.472,0,5529818246,5529818252,104.1021763,30.6661941,104.1004776,30.6661965,104.10132695,30.6661953,"[[104.1021763, 30.6661941], [104.1004776, 30.6661965]]"
4099,LineString,"LINESTRING (104.1021763 30.6661941, 104.1024294 30.6657459, 104.1025448 30.6654482, 104.1025364 30.6642776)",,0,0,0,0,0,220.467,0,5529818246,5529818249,104.1021763,30.6661941,104.1025364,30.6642776,104.102421725,30.66541645,"[[104.1021763, 30.6661941], [104.1024294, 30.6657459], [104.1025448, 30.6654482], [104.1025364, 30.6642776]]"
4100,LineString,"LINESTRING (104.1021763 30.6661941, 104.1025945 30.6661911, 104.1026933 30.6662054, 104.1030444 30.666337)",,0,0,0,0,0,86.214,0,5529818246,5529818250,104.1021763,30.6661941,104.1030444,30.666337,104.102627125,30.6662319,"[[104.1021763, 30.6661941], [104.1025945, 30.6661911], [104.1026933, 30.6662054], [104.1030444, 30.666337]]"
4101,LineString,"LINESTRING (104.1025364 30.6642776, 104.1015116 30.6643153, 104.1003509 30.6643571, 104.0999214 30.6643739)",2.0,3,0,0,0,1,250.345,0,5529818249,803149456,104.1025364,30.6642776,104.0999214,30.6643739,104.101080075,30.664330975,"[[104.1025364, 30.6642776], [104.1015116, 30.6643153], [104.1003509, 30.6643571], [104.0999214, 30.6643739]]"
4102,LineString,"LINESTRING (104.1025364 30.6642776, 104.1025448 30.6654482, 104.1024294 30.6657459, 104.1021763 30.6661941)",5.0,0,0,0,0,0,220.467,0,5529818249,5529818246,104.1025364,30.6642776,104.1021763,30.6661941,104.102421725,30.66541645,"[[104.1025364, 30.6642776], [104.1025448, 30.6654482], [104.1024294, 30.6657459], [104.1021763, 30.6661941]]"
4103,LineString,"LINESTRING (104.1030444 30.666337, 104.1037342 30.6642277)",4.0,0,0,0,0,0,243.647,0,5529818250,1159139099,104.1030444,30.666337,104.1037342,30.6642277,104.1033893,30.66528235,"[[104.1030444, 30.666337], [104.1037342, 30.6642277]]"
4104,LineString,"LINESTRING (104.1030444 30.666337, 104.1026771 30.6672967)",,0,0,0,0,0,112.348,0,5529818250,1159143637,104.1030444,30.666337,104.1026771,30.6672967,104.10286075,30.66681685,"[[104.1030444, 30.666337], [104.1026771, 30.6672967]]"
4105,LineString,"LINESTRING (104.1030444 30.666337, 104.1026933 30.6662054, 104.1025945 30.6661911, 104.1021763 30.6661941)",,0,0,0,0,0,86.214,0,5529818250,5529818246,104.1030444,30.666337,104.1021763,30.6661941,104.102627125,30.6662319,"[[104.1030444, 30.666337], [104.1026933, 30.6662054], [104.1025945, 30.6661911], [104.1021763, 30.6661941]]"
4106,LineString,"LINESTRING (104.1004776 30.6661965, 104.1021763 30.6661941)",5.0,0,0,0,0,0,162.472,0,5529818252,5529818246,104.1004776,30.6661965,104.1021763,30.6661941,104.10132695,30.6661953,"[[104.1004776, 30.6661965], [104.1021763, 30.6661941]]"
4107,LineString,"LINESTRING (104.1004776 30.6661965, 104.1003236 30.6665862)",5.0,0,0,0,0,0,45.768,0,5529818252,5529818253,104.1004776,30.6661965,104.1003236,30.6665862,104.1004006,30.66639135,"[[104.1004776, 30.6661965], [104.1003236, 30.6665862]]"
4108,LineString,"LINESTRING (104.1004776 30.6661965, 104.1005037 30.6653561, 104.0996864 30.6651241)",,0,0,0,0,0,175.8,0,5529818252,5529818255,104.1004776,30.6661965,104.0996864,30.665124100000003,104.10022256666667,30.6655589,"[[104.1004776, 30.6661965], [104.1005037, 30.6653561], [104.0996864, 30.6651241]]"
4109,LineString,"LINESTRING (104.1003236 30.6665862, 104.1004776 30.6661965)",5.0,0,0,0,0,0,45.768,0,5529818253,5529818252,104.1003236,30.6665862,104.1004776,30.6661965,104.1004006,30.66639135,"[[104.1003236, 30.6665862], [104.1004776, 30.6661965]]"
4110,LineString,"LINESTRING (104.1003236 30.6665862, 104.101802 30.6670393)",,0,0,0,0,0,150.108,0,5529818253,5529818245,104.1003236,30.6665862,104.101802,30.6670393,104.1010628,30.66681275,"[[104.1003236, 30.6665862], [104.101802, 30.6670393]]"
4111,LineString,"LINESTRING (104.1003236 30.6665862, 104.0992572 30.6662737)",3.0,0,0,0,0,0,107.752,0,5529818253,1305816697,104.1003236,30.6665862,104.0992572,30.6662737,104.0997904,30.66642995,"[[104.1003236, 30.6665862], [104.0992572, 30.6662737]]"
4112,LineString,"LINESTRING (104.0996864 30.6651241, 104.0992572 30.6662737)",2.0,3,0,0,0,1,134.26,0,5529818255,1305816697,104.0996864,30.665124100000003,104.0992572,30.6662737,104.0994718,30.6656989,"[[104.0996864, 30.6651241], [104.0992572, 30.6662737]]"
4113,LineString,"LINESTRING (104.0996864 30.6651241, 104.1005037 30.6653561, 104.1004776 30.6661965)",5.0,0,0,0,0,0,175.8,0,5529818255,5529818252,104.0996864,30.665124100000003,104.1004776,30.6661965,104.10022256666666,30.6655589,"[[104.0996864, 30.6651241], [104.1005037, 30.6653561], [104.1004776, 30.6661965]]"
4114,LineString,"LINESTRING (104.1093866 30.6643819, 104.1089126 30.6642388, 104.1082958 30.6640526)",2.0,3,0,0,0,1,110.571,0,5529818257,1159138260,104.1093866,30.664381899999995,104.1082958,30.6640526,104.108865,30.66422443333333,"[[104.1093866, 30.6643819], [104.1089126, 30.6642388], [104.1082958, 30.6640526]]"
4115,LineString,"LINESTRING (104.1093866 30.6643819, 104.1093313 30.6645159, 104.1091271 30.6650438, 104.1089683 30.6650728, 104.1084416 30.6649382)",5.0,0,0,0,0,0,145.755,0,5529818257,1305816680,104.1093866,30.664381899999995,104.1084416,30.6649382,104.10905098,30.664790520000004,"[[104.1093866, 30.6643819], [104.1093313, 30.6645159], [104.1091271, 30.6650438], [104.1089683, 30.6650728], [104.1084416, 30.6649382]]"
4116,LineString,"LINESTRING (104.1076883 30.6687965, 104.1091289 30.6692306)",3.0,0,0,0,0,0,145.993,0,5529818258,1425996106,104.1076883,30.668796500000003,104.10912890000002,30.6692306,104.1084086,30.66901355,"[[104.1076883, 30.6687965], [104.1091289, 30.6692306]]"
4117,LineString,"LINESTRING (104.1076883 30.6687965, 104.1071588 30.6686359, 104.1068628 30.6685461)",3.0,0,0,0,0,0,83.719,0,5529818258,2041522384,104.1076883,30.668796500000003,104.1068628,30.6685461,104.10723663333332,30.6686595,"[[104.1076883, 30.6687965], [104.1071588, 30.6686359], [104.1068628, 30.6685461]]"
4118,LineString,"LINESTRING (104.1076883 30.6687965, 104.1079777 30.668094, 104.1085944 30.666597, 104.1085098 30.6663324, 104.108572 30.6660674)",5.0,0,0,0,0,0,320.04900000000004,0,5529818258,2847176002,104.1076883,30.668796500000003,104.108572,30.6660674,104.10826844,30.66717746,"[[104.1076883, 30.6687965], [104.1079777, 30.668094], [104.1085944, 30.666597], [104.1085098, 30.6663324], [104.108572, 30.6660674]]"
4119,LineString,"LINESTRING (104.1137422 30.6706058, 104.1127338 30.6703087)",3.0,0,0,0,0,0,101.945,0,5529818267,2039550405,104.1137422,30.6706058,104.1127338,30.6703087,104.113238,30.67045725,"[[104.1137422, 30.6706058], [104.1127338, 30.6703087]]"
4120,LineString,"LINESTRING (104.1137422 30.6706058, 104.1132463 30.6718223, 104.1126304 30.6733993)",4.0,0,0,0,0,0,328.326,0,5529818267,5529818268,104.1137422,30.6706058,104.1126304,30.673399300000003,104.1132063,30.67194246666667,"[[104.1137422, 30.6706058], [104.1132463, 30.6718223], [104.1126304, 30.6733993]]"
4121,LineString,"LINESTRING (104.1137422 30.6706058, 104.1152112 30.6710415, 104.1155317 30.6711373)",,0,0,0,0,0,181.065,0,5529818267,5529818271,104.1137422,30.6706058,104.1155317,30.6711373,104.11482836666669,30.6709282,"[[104.1137422, 30.6706058], [104.1152112, 30.6710415], [104.1155317, 30.6711373]]"
4122,LineString,"LINESTRING (104.1126304 30.6733993, 104.1141514 30.6738452)",,0,0,0,0,0,153.683,0,5529818268,5529818278,104.1126304,30.673399300000003,104.1141514,30.6738452,104.1133909,30.67362225,"[[104.1126304, 30.6733993], [104.1141514, 30.6738452]]"
4123,LineString,"LINESTRING (104.1126304 30.6733993, 104.1108441 30.6728757)",4.0,0,0,0,0,0,180.487,0,5529818268,2039550426,104.1126304,30.673399300000003,104.1108441,30.6728757,104.11173725,30.6731375,"[[104.1126304, 30.6733993], [104.1108441, 30.6728757]]"
4124,LineString,"LINESTRING (104.1126304 30.6733993, 104.1132463 30.6718223, 104.1137422 30.6706058)",4.0,0,0,0,0,0,328.326,0,5529818268,5529818267,104.1126304,30.673399300000003,104.1137422,30.6706058,104.1132063,30.67194246666667,"[[104.1126304, 30.6733993], [104.1132463, 30.6718223], [104.1137422, 30.6706058]]"
4125,LineString,"LINESTRING (104.1155317 30.6711373, 104.1157953 30.6712161)",3.0,0,0,0,0,0,26.69,0,5529818271,1956567318,104.1155317,30.6711373,104.1157953,30.6712161,104.1156635,30.6711767,"[[104.1155317, 30.6711373], [104.1157953, 30.6712161]]"
4126,LineString,"LINESTRING (104.1155317 30.6711373, 104.1154702 30.6712737, 104.1153463 30.6713585, 104.1148763 30.6716227)",5.0,0,0,0,0,0,85.111,0,5529818271,5529818273,104.1155317,30.6711373,104.1148763,30.6716227,104.115306125,30.67134805,"[[104.1155317, 30.6711373], [104.1154702, 30.6712737], [104.1153463, 30.6713585], [104.1148763, 30.6716227]]"
4127,LineString,"LINESTRING (104.1155317 30.6711373, 104.1152112 30.6710415, 104.1137422 30.6706058)",,0,0,0,0,0,181.065,0,5529818271,5529818267,104.1155317,30.6711373,104.1137422,30.6706058,104.11482836666666,30.6709282,"[[104.1155317, 30.6711373], [104.1152112, 30.6710415], [104.1137422, 30.6706058]]"
4128,LineString,"LINESTRING (104.1148763 30.6716227, 104.1153463 30.6713585, 104.1154702 30.6712737, 104.1155317 30.6711373)",5.0,0,0,0,0,0,85.111,0,5529818273,5529818271,104.1148763,30.6716227,104.1155317,30.6711373,104.115306125,30.67134805,"[[104.1148763, 30.6716227], [104.1153463, 30.6713585], [104.1154702, 30.6712737], [104.1155317, 30.6711373]]"
4129,LineString,"LINESTRING (104.1141514 30.6738452, 104.1150105 30.674097)",4.0,0,0,0,0,0,86.802,0,5529818278,1861145364,104.1141514,30.6738452,104.1150105,30.674097,104.11458095,30.6739711,"[[104.1141514, 30.6738452], [104.1150105, 30.674097]]"
4130,LineString,"LINESTRING (104.1141514 30.6738452, 104.1126304 30.6733993)",4.0,0,0,0,0,0,153.683,0,5529818278,5529818268,104.1141514,30.6738452,104.1126304,30.673399300000003,104.1133909,30.67362225,"[[104.1141514, 30.6738452], [104.1126304, 30.6733993]]"
4131,LineString,"LINESTRING (104.1141514 30.6738452, 104.1138134 30.6745973)",6.0,0,0,0,0,0,89.66,0,5529818278,5529818279,104.1141514,30.6738452,104.1138134,30.6745973,104.1139824,30.67422125,"[[104.1141514, 30.6738452], [104.1138134, 30.6745973]]"
4132,LineString,"LINESTRING (104.1138134 30.6745973, 104.1141514 30.6738452)",6.0,0,0,0,0,0,89.66,0,5529818279,5529818278,104.1138134,30.6745973,104.1141514,30.6738452,104.1139824,30.67422125,"[[104.1138134, 30.6745973], [104.1141514, 30.6738452]]"
4133,LineString,"LINESTRING (104.1121239 30.6770965, 104.1122245 30.6771272)",5.0,0,0,0,0,0,10.208,0,5529818288,5529818289,104.1121239,30.6770965,104.1122245,30.6771272,104.1121742,30.677111850000006,"[[104.1121239, 30.6770965], [104.1122245, 30.6771272]]"
